Date,Open,Close,Volume,Pct Change
2006-02-23,9.149398803710938,9.461211204528809,501561936,3.441962628135964
2006-02-24,9.44194221496582,9.444443702697754,259112628,-0.17722362886295473
2006-02-27,9.541291236877441,9.769268989562988,408079512,3.4393268369258267
2006-02-28,9.839839935302734,9.074575424194336,1575926496,-7.111008675376107
2006-03-01,9.223222732543945,9.129129409790039,481965552,0.6011739728368326
2006-03-02,9.11611557006836,9.420671463012695,732478788,3.193536208502068
2006-03-03,9.617116928100586,9.463964462280273,478001520,0.4595532222682275
2006-03-06,9.532281875610352,9.211711883544922,357230412,-2.6654007392011403
2006-03-07,9.134634971618652,9.120369911193848,414736848,-0.991585207025858
2006-03-08,8.857107162475586,8.855855941772461,469354176,-2.900254836119498
2006-03-09,8.893644332885742,8.58358383178711,555859584,-3.074486664818732
2006-03-10,8.59609603881836,8.445945739746094,772250976,-1.603503789772609
2006-03-13,8.531782150268555,8.434934616088867,545150304,-0.13037170728446013
2006-03-14,8.43693733215332,8.787788391113281,737289972,4.183242563035128
2006-03-15,8.778027534484863,8.621121406555176,510241248,-1.896574850694499
2006-03-16,8.723974227905273,8.477727890014648,400267332,-1.663281489476487
2006-03-17,8.47847843170166,8.503252983093262,341725932,0.3010841278437093
2006-03-20,8.56706714630127,8.713462829589844,415887696,2.472110931128779
2006-03-21,8.75900936126709,8.50650691986084,392850756,-2.3751281640429722
2006-03-22,8.502251625061035,8.51401424407959,303536160,0.08825390127200627
2006-03-23,8.567317008972168,8.555806159973145,297090612,0.4908603003878742
2006-03-24,9.224724769592285,9.154153823852539,606616776,6.993469144715547
2006-03-27,9.18643569946289,9.25150203704834,280667052,1.063432132221176
2006-03-28,9.302051544189453,9.439438819885254,357474168,2.031419136960766
2006-03-29,9.508008003234863,9.884384155273438,760338900,4.71368419117093
2006-03-30,9.73948860168457,9.720721244812012,587879532,-1.6557724577520583
2006-03-31,9.728227615356445,9.759759902954102,1459395144,0.4016024856481115
2006-04-03,9.747998237609863,9.752251625061035,324583092,-0.07693096928330645
2006-04-04,9.757257461547852,10.118618965148926,627999372,3.756746176917858
2006-04-05,10.215214729309082,10.209959983825684,535883580,0.9027024240299886
2006-04-06,10.172422409057617,10.289790153503418,343596060,0.7818852356346051
2006-04-07,10.320570945739746,10.164163589477539,280754964,-1.2208855783429784
2006-04-10,10.187187194824219,10.419919967651367,372431196,2.5162560197142136
2006-04-11,10.420921325683594,10.251751899719238,443843712,-1.6139094009762656
2006-04-12,10.235235214233398,10.233983993530273,240439320,-0.1733158036086646
2006-04-13,10.22597599029541,10.064064025878906,261853884,-1.6603501408521626
2006-04-17,10.096345901489258,10.180681228637695,330049620,1.158748617446359
2006-04-18,10.208457946777344,10.11611557006836,325178496,-0.6341978215339439
2006-04-19,10.324575424194336,10.272772789001465,270996732,1.548590640824865
2006-04-20,10.28553581237793,10.385384559631348,490369140,1.0962159189430443
2006-04-21,11.233734130859375,10.938438415527344,901149948,5.325309358747798
2006-04-24,10.995996475219727,11.023524284362793,353102544,0.7778612047097067
2006-04-25,11.001751899719238,10.689689636230469,382377240,-3.0283840223936265
2006-04-26,10.704203605651855,10.659910202026367,290820888,-0.2785809056903843
2006-04-27,10.583333015441895,10.511260986328125,333182484,-1.3944696801478251
2006-04-28,10.476225852966309,10.458958625793457,296555148,-0.4975840729546821
2006-05-01,10.472222328186035,9.982481956481934,414033552,-4.55567983734495
2006-05-02,10.037036895751953,9.87987995147705,523647828,-1.0278205906323779
2006-05-03,9.918668746948242,9.864113807678223,322565112,-0.15957829322077455
2006-05-04,9.885636329650879,9.878628730773926,185893920,0.14714877969477236
2006-05-05,9.949950218200684,9.867366790771484,242357400,-0.11400306975155594
2006-05-08,9.887638092041016,9.879379272460938,204539256,0.1217394867766286
2006-05-09,9.9024019241333,10.230230331420898,365258376,3.5513471978747546
2006-05-10,10.217967987060547,10.084585189819336,247240512,-1.4236741195770675
2006-05-11,10.095596313476562,9.684684753417969,355356288,-3.9654624248211756
2006-05-12,9.598097801208496,9.3626127243042,403100496,-3.325580928177374
2006-05-15,9.407657623291016,9.414414405822754,343260396,0.553282326674509
2006-05-16,9.409158706665039,9.291791915893555,259384356,-1.3024972626375808
2006-05-17,9.274524688720703,9.371871948242188,425326248,0.8618362644524646
2006-05-18,9.478979110717773,9.28403377532959,233166600,-0.9372532339077977
2006-05-19,9.341341018676758,9.259759902954102,455472072,-0.26145825147675383
2006-05-22,9.20545482635498,9.28303337097168,343831824,0.25133986476424397
2006-05-23,9.364615440368652,9.39889907836914,358960680,1.2481448979788867
2006-05-24,9.443193435668945,9.540790557861328,381769848,1.509660634815635
2006-05-25,9.486486434936523,9.584334373474121,327456216,0.45639630540799114
2006-05-26,9.623373031616211,9.543292999267578,146533320,-0.42821308822582616
2006-05-30,9.466465950012207,9.307807922363281,172467360,-2.4675452898949013
2006-05-31,9.354353904724121,9.304804801940918,318932748,-0.032264529386638596
2006-06-01,9.347847938537598,9.575075149536133,250868880,2.9046321051123813
2006-06-02,9.680681228637695,9.495494842529297,255200544,-0.8311193986889065
2006-06-05,9.41391372680664,9.370369911193848,222117660,-1.317729443388549
2006-06-06,9.423924446105957,9.759510040283203,409981608,4.152879051492819
2006-06-07,9.840841293334961,9.672422409057617,356095548,-0.8923360995185647
2006-06-08,9.703453063964844,9.842342376708984,413965620,1.756746763791539
2006-06-09,9.81456470489502,9.673924446105957,246053700,-1.7111570006096644
2006-06-12,9.718217849731445,9.54804801940918,200563236,-1.301192989443356
2006-06-13,9.532032012939453,9.672673225402832,306057636,1.3052427652261
2006-06-14,9.755505561828613,9.619368553161621,310569120,-0.5510852170754532
2006-06-15,9.675174713134766,9.784785270690918,271156572,1.7196213723917442
2006-06-16,9.737236976623535,9.777276992797852,211971816,-0.07673421220143473
2006-06-19,9.781030654907227,9.713212966918945,305018676,-0.6552338235492061
2006-06-20,9.71045970916748,9.688939094543457,161434404,-0.24990569503787752
2006-06-21,9.786286354064941,10.063312530517578,349426224,3.8639259914943436
2006-06-22,10.04955005645752,10.008758544921875,236239524,-0.5421076353364307
2006-06-23,10.079078674316406,10.131631851196289,212379408,1.2276578131336313
2006-06-26,10.178929328918457,10.115615844726562,141905952,-0.158079238418396
2006-06-27,10.152902603149414,10.06806755065918,164119716,-0.47004843597506785
2006-06-28,10.110360145568848,10.16291332244873,148271580,0.9420454452884641
2006-06-29,10.209959983825684,10.455705642700195,266061672,2.880988068694035
2006-06-30,10.400400161743164,10.493743896484375,250069680,0.3638037936802174
2006-07-03,10.51151180267334,10.590591430664062,86181732,0.9229073544679611
2006-07-05,10.548548698425293,10.547046661376953,199224576,-0.4111646603704222
2006-07-06,10.595094680786133,10.590339660644531,147336516,0.41047508992366755
2006-07-07,10.661911964416504,10.521772384643555,241434324,-0.6474511507481129
2006-07-10,10.596596717834473,10.46546459197998,177278544,-0.5351550157628893
2006-07-11,10.473222732543945,10.624625205993652,238613148,1.520817471740732
2006-07-12,10.562812805175781,10.441692352294922,196071732,-1.7217817113730605
2006-07-13,10.360360145568848,10.23098087310791,276703020,-2.0179820672527327
2006-07-14,10.268519401550293,10.0975980758667,301781916,-1.3037146574265135
2006-07-17,10.125876426696777,10.207456588745117,232243524,1.0879667823279648
2006-07-18,10.254003524780273,10.086336135864258,341130528,-1.1865879793641065
2006-07-19,9.88513469696045,9.9849853515625,340399260,-1.004832507429354
2006-07-20,10.117116928100586,9.687687873840332,501046452,-2.9774453066738427
2006-07-21,9.663163185119629,9.762513160705566,469713816,0.772375078962706
2006-07-24,9.830329895019531,9.782281875610352,323120556,0.20249616650305224
2006-07-25,9.63513469696045,9.743743896484375,230213556,-0.3939569480415517
2006-07-26,9.714715003967285,9.647147178649902,221054724,-0.9913716828017782
2006-07-27,9.693943977355957,9.56956958770752,225418356,-0.8041505898662926
2006-07-28,9.55955982208252,9.712713241577148,163180656,1.4958212337313759
2006-07-31,9.709710121154785,9.674674987792969,183628188,-0.39163365414053297
2006-08-01,9.6373872756958,9.397147178649902,218309472,-2.868600852155112
2006-08-02,9.399398803710938,9.189940452575684,283628088,-2.2049960709883076
2006-08-03,9.133633613586426,9.394144058227539,252826920,2.2220340458748433
2006-08-04,9.49849796295166,9.355606079101562,203604192,-0.4102340658936776
2006-08-07,9.296796798706055,9.458208084106445,157718124,1.0966900929494372
2006-08-08,9.580080032348633,9.53453540802002,229498272,0.8069956088387897
2006-08-09,9.579580307006836,9.43293285369873,172267560,-1.0656266925793356
2006-08-10,9.356355667114258,9.364363670349121,170305524,-0.7269126624040667
2006-08-11,9.369368553161621,9.221721649169922,150509340,-1.5232430755637405
2006-08-14,9.296796798706055,9.2449951171875,198533268,0.2523766049658649
2006-08-15,9.362112045288086,9.533783912658691,267660072,3.1237311843929527
2006-08-16,9.596596717834473,9.702703475952148,233893872,1.7717997894746818
2006-08-17,9.669419288635254,9.654655456542969,203004792,-0.49520238898638214
2006-08-18,9.6674165725708,9.59359359741211,197889912,-0.6324602613289265
2006-08-21,9.46196174621582,9.44194221496582,160771068,-1.580756792607907
2006-08-22,9.452703475952148,9.466716766357422,166397436,0.2623882971062086
2006-08-23,9.45044994354248,9.345094680786133,145546308,-1.2847335414481464
2006-08-24,9.370369911193848,9.3526029586792,139160700,0.08034458878736217
2006-08-25,9.336336135864258,9.340841293334961,98569332,-0.1257582022481052
2006-08-28,9.399649620056152,9.533283233642578,166393440,2.0602206403499412
2006-08-29,9.52902889251709,9.483233451843262,178221600,-0.5250004701705779
2006-08-30,9.489740371704102,9.528278350830078,161614224,0.4749951502887484
2006-08-31,9.546796798706055,9.472723007202148,118277604,-0.5830575218564005
2006-09-01,9.534283638000488,9.47447395324707,106809084,0.01848408365356935
2006-09-05,9.506256103515625,9.618618965148926,162809028,1.5214038543264419
2006-09-06,9.56206226348877,9.513012886047363,148815036,-1.0979339080194772
2006-09-07,9.494243621826172,9.471721649169922,153526320,-0.43405004673128245
2006-09-08,9.427427291870117,9.455705642700195,123212664,-0.16909287522327565
2006-09-11,9.46596622467041,9.611862182617188,180986832,1.6514530572083297
2006-09-12,9.634634971618652,9.807307243347168,217470312,2.0333735234306483
2006-09-13,9.888639450073242,10.174424171447754,390337272,3.7432999598296712
2006-09-14,10.1176176071167,10.109609603881836,214429356,-0.6370342583888466
2006-09-15,10.197196960449219,10.257257461547852,313214472,1.46047041825752
2006-09-18,10.260259628295898,10.377628326416016,283983732,1.1735189968605786
2006-09-19,10.396897315979004,10.105355262756348,571144284,-2.6236540286050047
2006-09-20,10.187687873840332,9.934934616088867,365546088,-1.6864389448589923
2006-09-21,10.017518043518066,10.18143081665039,427256316,2.481105413238871
2006-09-22,10.134634971618652,10.104604721069336,185798016,-0.7545707176580319
2006-09-25,10.149649620056152,10.109609603881836,229262508,0.04953071347821858
2006-09-26,10.147647857666016,10.18193244934082,211364424,0.7153871246542876
2006-09-27,10.167668342590332,10.083083152770996,234832932,-0.9708304102550191
2006-09-28,10.112112045288086,10.099599838256836,204091704,0.16380590376565696
2006-09-29,10.138387680053711,10.057558059692383,132303564,-0.41627172598661666
2006-10-02,10.057558059692383,10.046046257019043,145929924,-0.11445922166212208
2006-10-03,10.042291641235352,10.11111068725586,218369412,0.6476620609959571
2006-10-04,10.134384155273438,10.402902603149414,266205528,2.8858542342072413
2006-10-05,10.377878189086914,10.305556297302246,231360408,-0.9357610040268693
2006-10-06,10.265766143798828,10.523022651672363,293166540,2.1101854969929557
2006-10-09,10.630631446838379,10.735735893249512,303028668,2.0214081886761326
2006-10-10,10.799799919128418,10.676926612854004,391152456,-0.5477899324301205
2006-10-11,10.636136054992676,10.673172950744629,225190584,-0.035156766038424436
2006-10-12,10.724724769592285,10.696697235107422,193566240,0.22040572631358835
2006-10-13,10.704705238342285,10.693193435668945,144755100,-0.032755899895686724
2006-10-16,10.703203201293945,10.554304122924805,172603224,-1.2988571990183218
2006-10-17,10.518017768859863,10.526527404785156,208231560,-0.2631790577202975
2006-10-18,10.585334777832031,10.493243217468262,240451308,-0.31619342293037755
2006-10-19,10.516265869140625,10.662161827087402,459679860,1.6097845643941566
2006-10-20,11.486235618591309,11.503252983093262,465450084,7.888561153414986
2006-10-23,11.56856918334961,12.031532287597656,603575820,4.592434029581249
2006-10-24,11.91891860961914,11.844594955444336,346061592,-1.5537283837572247
2006-10-25,11.949198722839355,12.177177429199219,367132500,2.807883891394791
2006-10-26,12.204203605651855,12.139639854431152,280986732,-0.3082617050323644
2006-10-27,12.109609603881836,11.891892433166504,263895840,-2.0408136010247158
2006-10-30,11.8823823928833,11.926176071166992,262261476,0.28829421551839207
2006-10-31,11.963462829589844,11.921671867370605,251164584,-0.03776737631164817
2006-11-01,11.98098087310791,11.699198722839355,216834948,-1.8661237031708189
2006-11-02,11.699198722839355,11.759510040283203,209258532,0.5155166509489773
2006-11-03,11.817567825317383,11.806806564331055,196111692,0.4021980838132988
2006-11-06,11.85610580444336,11.935686111450195,199460340,1.0915699043337668
2006-11-07,11.935686111450195,11.826075553894043,195688116,-0.9183431646296425
2006-11-08,11.77052116394043,11.886886596679688,318281400,0.514211519354113
2006-11-09,11.924424171447754,11.827577590942383,194972832,-0.49894482676289265
2006-11-10,11.856355667114258,11.850601196289062,111756132,0.19466036193507286
2006-11-13,11.884384155273438,12.037788391113281,173502324,1.579558637774725
2006-11-14,12.029529571533203,12.244745254516602,288647064,1.719226627676096
2006-11-15,12.348097801208496,12.310561180114746,334493172,0.5375034288595648
2006-11-16,12.3873872756958,12.409910202026367,203500296,0.8070226893644783
2006-11-17,12.34359359741211,12.482232093811035,220219560,0.5827753030223981
2006-11-20,12.472472190856934,12.388639450073242,204775020,-0.7498069498659499
2006-11-21,12.425926208496094,12.754003524780273,336762900,2.949186439555884
2006-11-22,12.787036895751953,12.712963104248047,179847972,-0.32178461024012783
2006-11-24,12.62512493133545,12.637638092041016,69238692,-0.5925055519264477
2006-11-27,12.546796798706055,12.130881309509277,292695012,-4.009901049871701
2006-11-28,12.040289878845215,12.249750137329102,311592096,0.9798861664456648
2006-11-29,12.368368148803711,12.128377914428711,252359388,-0.9908138659132981
2006-11-30,12.116867065429688,12.1323823928833,222876900,0.03301742807524377
2006-12-01,12.161662101745605,12.032032012939453,225030744,-0.8271283965028298
2006-12-04,12.08708667755127,12.133382797241211,195800004,0.8423413783537503
2006-12-05,12.197196960449219,12.187187194824219,163955880,0.44344102944844366
2006-12-06,12.186185836791992,12.22998046875,177833988,0.35113331108884704
2006-12-07,12.268017768859863,12.078078269958496,186385428,-1.242047762706111
2006-12-08,12.060561180114746,12.11486530303955,158837004,0.3045768727344189
2006-12-11,12.13513469696045,12.110360145568848,130405464,-0.03718702072216251
2006-12-12,12.108358383178711,12.056556701660156,167072760,-0.444276167363844
2006-12-13,12.129379272460938,11.986737251281738,186297516,-0.5790994237086289
2006-12-14,12.018267631530762,12.065065383911133,189766044,0.653456657865914
2006-12-15,12.078078269958496,12.019519805908203,207424368,-0.3774996367915673
2006-12-18,12.074825286865234,11.581582069396973,320343336,-3.6435543481193156
2006-12-19,11.55455493927002,11.727477073669434,263216520,1.2597156709528656
2006-12-20,11.761761665344238,11.584083557128906,174537288,-1.2227141067065017
2006-12-21,11.61611557006836,11.41641616821289,277853868,-1.4473945054793047
2006-12-22,11.448948860168457,11.400900840759277,159372468,-0.13590366035195478
2006-12-26,11.424424171447754,11.449700355529785,82889028,0.42803209546429244
2006-12-27,11.51151180267334,11.712462425231934,169090740,2.294925295361505
2006-12-28,11.689689636230469,11.575575828552246,124523352,-1.1687260262606691
2006-12-29,11.564064025878906,11.523524284362793,102265632,-0.4496669967904543
2007-01-03,11.661662101745605,11.701451301574707,307951740,1.544032995646627
2007-01-04,11.736737251281738,12.09359359741211,315188496,3.351227858245509
2007-01-05,12.074575424194336,12.19194221496582,274609116,0.8132290601757575
2007-01-08,12.20445442199707,12.101601600646973,189985824,-0.7409862409612833
2007-01-09,12.148398399353027,12.149649620056152,215040744,0.3970385160143586
2007-01-10,12.122873306274414,12.248748779296875,238501260,0.8156544619783324
2007-01-11,12.442441940307617,12.505505561828613,288039672,2.0961878405548973
2007-01-12,12.562312126159668,12.637638092041016,178769052,1.05659486982852
2007-01-16,12.701451301574707,12.619620323181152,302453244,-0.14257228074295858
2007-01-17,12.597347259521484,12.444443702697754,267696036,-1.3881290878586472
2007-01-18,12.375374794006348,12.207958221435547,237042720,-1.9003298734112217
2007-01-19,12.211711883544922,12.256006240844727,198932868,0.39357948755767147
2007-01-22,12.324825286865234,12.03303337097168,215955828,-1.8192946828793244
2007-01-23,12.031782150268555,11.988238334655762,186433380,-0.3722671992581805
2007-01-24,12.123373031616211,12.489238739013672,242129628,4.179099467096936
2007-01-25,12.537537574768066,12.21446418762207,254485260,-2.200090470952931
2007-01-26,12.28553581237793,12.408408164978027,219640140,1.5878222276217047
2007-01-29,12.462462425231934,12.324073791503906,190836972,-0.6796550560945414
2007-01-30,12.362361907958984,12.370369911193848,167052780,0.3756559760446976
2007-01-31,12.424674987792969,12.550049781799316,487755756,1.4525020019237944
2007-02-01,12.662663459777832,12.055806159973145,625721652,-3.9381805683587623
2007-02-02,12.077326774597168,12.04955005645752,251208540,-0.05189286749148758
2007-02-05,11.949448585510254,11.690690994262695,287987724,-2.9781947086273686
2007-02-06,11.714214324951172,11.798798561096191,212663124,0.9247320529346847
2007-02-07,11.857357025146484,11.762011528015137,164627208,-0.31178626273314913
2007-02-08,11.712963104248047,11.787537574768066,162904932,0.21702109959789162
2007-02-09,11.80305290222168,11.558809280395508,194149656,-1.940424731813073
2007-02-12,11.528529167175293,11.468718528747559,229949820,-0.7794120437712326
2007-02-13,11.490240097045898,11.488988876342773,162341496,0.17674466021992963
2007-02-14,11.51151180267334,11.659910202026367,227724048,1.4876968506388089
2007-02-15,11.661662101745605,11.548297882080078,161534304,-0.9572313852545089
2007-02-16,11.581582069396973,11.760259628295898,246832920,1.8354371213850307
2007-02-20,11.723472595214844,11.814313888549805,162541296,0.4596349227175889
2007-02-21,11.757758140563965,11.908408164978027,225398376,0.7964430039345549
2007-02-22,11.979228973388672,11.908158302307129,229526244,-0.0020982037853944924
2007-02-23,11.905655860900879,11.777276992797852,155148696,-1.0990894325272782
2007-02-26,11.8325834274292,11.63488483428955,158637204,-1.209041432882807
2007-02-27,11.386385917663574,11.230480194091797,372139488,-3.475794096439355
2007-02-28,11.27152156829834,11.247496604919434,320970708,0.15151988635881963
2007-03-01,11.077828407287598,11.21696662902832,347060592,-0.2714379649402132
2007-03-02,11.13888931274414,10.977977752685547,263080656,-2.130601652360231
2007-03-05,10.93643569946289,11.034785270690918,253949796,0.5174679643659807
2007-03-06,11.197948455810547,11.450200080871582,301046652,3.7645935103425288
2007-03-07,11.578828811645508,11.4024019241333,261102636,-0.41744385600852585
2007-03-08,11.491991996765137,11.379379272460938,214297488,-0.20191054328330127
2007-03-09,11.461461067199707,11.335334777832031,198908892,-0.3870553355708739
2007-03-12,11.325575828552246,11.38012981414795,138477384,0.3951805323255231
2007-03-13,11.26401424407959,11.086836814880371,254836908,-2.5772377297748505
2007-03-14,11.091841697692871,11.211211204528809,320355324,1.1218203327526766
2007-03-15,11.207708358764648,11.165916442871094,157610232,-0.40401309752703396
2007-03-16,11.1524019241333,11.032281875610352,226137636,-1.1968078746107946
2007-03-19,11.092342376708984,11.19194221496582,207700092,1.4472104788080031
2007-03-20,11.155905723571777,11.143142700195312,136723140,-0.43602364838207786
2007-03-21,11.143644332885742,11.425174713134766,231700068,2.5309916648066366
2007-03-22,11.401652336120605,11.562562942504883,227000772,1.202504406450533
2007-03-23,11.547798156738281,11.557307243347168,164287548,-0.045454447978787726
2007-03-26,11.525275230407715,11.636636734008789,188223588,0.6864011572184081
2007-03-27,11.600350379943848,11.602102279663086,149498352,-0.2967735019584694
2007-03-28,11.558307647705078,11.55855941772461,183480336,-0.3753014832044821
2007-03-29,11.625374794006348,11.53453540802002,159380460,-0.20784605448106452
2007-03-30,11.564064025878906,11.46546459197998,135072792,-0.5988174954321468
2007-04-02,11.45545482635498,11.474724769592285,137802060,0.08076582974911872
2007-04-03,11.612862586975098,11.826827049255371,259811928,3.0685030511245603
2007-04-04,11.815315246582031,11.787286758422852,151000848,-0.33432712483107974
2007-04-05,11.794294357299805,11.79955005645752,108523368,0.10403834475227747
2007-04-09,11.836336135864258,11.71696662902832,122361516,-0.6998862417131213
2007-04-10,11.688939094543457,11.674174308776855,119052828,-0.36521671185312243
2007-04-11,11.663163185119629,11.62487506866455,152327520,-0.4222931644531025
2007-04-12,11.611612319946289,11.696446418762207,108207684,0.6156741442373104
2007-04-13,11.722972869873047,11.66891860961914,111680208,-0.23535190225733027
2007-04-16,11.723222732543945,11.868618965148926,202912884,1.7113869948939708
2007-04-17,11.856857299804688,11.831831932067871,128275596,-0.30995209458721806
2007-04-18,11.793292999267578,11.912161827087402,226593180,0.678930325250926
2007-04-19,11.874374389648438,11.80305290222168,439943616,-0.9159456230490193
2007-04-20,12.275275230407715,12.074073791503906,485973540,2.2961931250110146
2007-04-23,12.014514923095703,11.988988876342773,226757016,-0.7046910316301336
2007-04-24,11.977227210998535,11.950200080871582,147640212,-0.3235368376038106
2007-04-25,12.012011528015137,11.961711883544922,158513328,0.09633146387035829
2007-04-26,11.96446418762207,12.041542053222656,164831004,0.6673808101627321
2007-04-27,12.013764381408691,11.987236976623535,116910972,-0.4509810816513138
2007-04-30,11.990740776062012,11.796296119689941,145502352,-1.592867958695987
2007-05-01,11.816567420959473,11.736737251281738,146181672,-0.5048946534055743
2007-05-02,11.727977752685547,11.656155586242676,122385492,-0.6865763739429598
2007-05-03,11.667166709899902,11.8425931930542,143624232,1.599477678828931
2007-05-04,11.764764785766602,11.789790153503418,157842000,-0.44587396265330925
2007-05-07,11.815315246582031,11.693443298339844,120683196,-0.8172058527686654
2007-05-08,11.664915084838867,11.68193244934082,116087796,-0.09843848988995152
2007-05-09,11.665414810180664,11.742993354797363,155440404,0.5226952451688582
2007-05-10,11.687687873840332,11.548297882080078,147304548,-1.6579714118440392
2007-05-11,11.557307243347168,11.680179595947266,117646236,1.1420013166774323
2007-05-14,11.648649215698242,11.556056022644043,154753092,-1.062685485985937
2007-05-15,11.560561180114746,11.461461067199707,164595240,-0.8185747391582177
2007-05-16,11.561561584472656,11.82707691192627,261905832,3.189958440576812
2007-05-17,11.823323249816895,11.785785675048828,186237576,-0.3491246162084516
2007-05-18,11.812562942504883,11.769769668579102,147688164,-0.13589256508909076
2007-05-21,11.75,11.776777267456055,246125628,0.059538963584482296
2007-05-22,11.836836814880371,11.908408164978027,153406440,1.1177157768426316
2007-05-23,12.032532691955566,11.86111068725586,202205592,-0.3971771631179677
2007-05-24,11.890641212463379,11.87012004852295,166777056,0.07595714688650723
2007-05-25,12.004505157470703,12.100099563598633,213726060,1.9374657891880531
2007-05-29,12.137137413024902,12.189940452575684,208511280,0.7424805763361242
2007-05-30,12.124625205993652,12.477477073669434,289542168,2.358802507792346
2007-05-31,12.526527404785156,12.460209846496582,356615028,-0.1383871681021942
2007-06-01,12.537537574768066,12.522522926330566,191768040,0.5000965521580358
2007-06-04,12.460209846496582,12.689438819885254,283755960,1.3329254379220945
2007-06-05,12.75650691986084,12.983983993530273,417466116,2.3211836065078595
2007-06-06,12.931681632995605,12.969219207763672,315152532,-0.1137153725232487
2007-06-07,13.006756782531738,12.889389038085938,424794780,-0.6155356648605781
2007-06-08,12.91791820526123,12.900150299072266,254073672,0.0834893023597294
2007-06-11,12.863363265991211,12.796296119689941,185722092,-0.805061778154581
2007-06-12,12.730480194091797,12.631881713867188,256523220,-1.2848593396472374
2007-06-13,12.689940452575684,12.643644332885742,281078640,0.09311850193816085
2007-06-14,12.647147178649902,12.58358383178711,184663152,-0.47502523415987596
2007-06-15,12.717467308044434,12.659910202026367,246717036,0.6065551059186491
2007-06-18,12.667166709899902,12.892892837524414,193242564,1.840318231173188
2007-06-19,12.863113403320312,12.870620727539062,174037788,-0.1727471892152055
2007-06-20,12.93693733215332,12.762011528015137,173354472,-0.8438536246471506
2007-06-21,12.787286758422852,12.865615844726562,176211612,0.8118180780827045
2007-06-22,12.923422813415527,13.137638092041016,287859852,2.114335221861552
2007-06-25,13.237737655639648,13.198698997497559,316683000,0.46477841015832855
2007-06-26,13.331582069396973,13.269769668579102,227352420,0.5384672466204332
2007-06-27,13.138137817382812,13.170419692993164,244679076,-0.7486940472010151
2007-06-28,13.13513469696045,13.138387680053711,166569264,-0.2432117858514049
2007-06-29,13.163663864135742,13.080580711364746,155068776,-0.4399852561568496
2007-07-02,13.150400161743164,13.272772789001465,139364496,1.4692931596663517
2007-07-03,13.289790153503418,13.371871948242188,74797128,0.7466349406873185
2007-07-05,13.4024019241333,13.554304122924805,197518284,1.3642979486249152
2007-07-06,13.544795036315918,13.49849796295166,109770120,-0.41172279644189347
2007-07-09,13.58858871459961,13.577577590942383,149042808,0.5858402039083721
2007-07-10,13.608358383178711,13.597097396850586,154085760,0.14376501093409377
2007-07-11,13.603854179382324,13.625374794006348,132239628,0.2079664234979406
2007-07-12,13.660160064697266,13.646897315979004,137526336,0.15795911890896797
2007-07-13,13.711461067199707,13.817817687988281,209274516,1.2524485826470588
2007-07-16,13.771270751953125,13.83858871459961,263716020,0.15032060112780687
